OCID,CONTRACT_TITLE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,,,CONTRACT_AMOUNT,CONTRACT_CURRENCY
ocds-0ud2q6-IO-016B00011-N33-2013,IO-016B00011-N33-2013-APAZU-POZO EL TANQUE-IMURIS,limited,Comisión Nacional del Agua,"CONSTRUCTORES Y URBANIZADORES DEL NOROESTE, S.A. DE C.V.",,,1910149.14,MXN
ocds-0ud2q6-IO-016B00011-N34-2013,IO-016B00011-N34-2013-APAZU-POZO NUEVO-PITIQUITO,limited,Comisión Nacional del Agua,"CONSTRUCTORES Y URBANIZADORES DEL NOROESTE, S.A. DE C.V.",,,1338748.09,MXN
ocds-0ud2q6-LO-016B00014-N7-2012,LO-016B00014-N7-2012,open,Comisión Nacional del Agua,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,51567388.87,MXN
ocds-0ud2q6-LO-016B00014-N11-2012,LO-016B00014-N11-2012 (FONDEN),open,Comisión Nacional del Agua,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,39570314.96,MXN
ocds-0ud2q6-LO-016B00014-N15-2013,SGIH-OCRB-NL-13-IH-016-FN-LP,open,Comisión Nacional del Agua,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,16463674.11,MXN
ocds-0ud2q6-LO-016B00014-N4-2013,LO-016B00014-N4-2013,open,Comisión Nacional del Agua,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,25421616.81,MXN
ocds-0ud2q6-08150002-015-08,"Contrataciýn de soporte týcnico, mantenimiento preventivo y/o correctivo a equipo de cýmputo y dispositivos, y al sistema de comunicaciones de la Conapesca",open,COMISIÓN NACIONAL DE ACUACULTURA Y PESCA,"SIEMENS ENTERPRISE COMMUNICATIONS, S.A. DE C.V.",,,890340,MXN
ocds-0ud2q6-06100001-001-10,"Contratación del servicio de red inalámbrica (Ejercicios 2010, 2011, 2012 y 2013).",open,COMISIÓN NACIONAL BANCARIA Y DE VALORES,"SIEMENS ENTERPRISE COMMUNICATIONS, S.A. DE C.V.",,,2245995,MXN
ocds-0ud2q6-09121001-017-10,SERVICIOS ADMINISTRADOS DE RED DE VOZ,direct,COMISIÓN FEDERAL DE TELECOMUNICACIONES,"SIEMENS ENTERPRISE COMMUNICATIONS, S.A. DE C.V.",,,13383620.69,MXN
ocds-0ud2q6-18164108-046-09,DIAFRAGMA TUBULAR DE VITON,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,18640,MXN
ocds-0ud2q6-18164108-064-10,CODO ACERO ASTM A-106 90°,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,106920,MXN
ocds-0ud2q6-AA-018TOQ873-N12-2011,Adquisición de Empaques de Neopreno,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,47070,MXN
ocds-0ud2q6-AA-018TOQ873-N6-2012,ADQUISICION DE EMPAQUES Y PIEZAS DE NEOPRENO,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,64645,MXN
ocds-0ud2q6-AA-018TOQ086-E90-2016,EMPAQUE PARA QUEMADOR RETRÁCTIL PARA GEN. VAP. DE LA C.T. VILLA DE REYES,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,93000,MXN
ocds-0ud2q6-AA-018TOQ873-E1-2016,SERVICIO DE INSTALACION Y SUMINISTRO DE EMPAQUE COMPUERTAS VERTEDORAS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ANVI MEXICANA, S.A. DE C.V.",,,114000,MXN
ocds-0ud2q6-AA-018TOQ010-N116-2012,"Válvula de diluvio de 6"" del Sistema de Diluvio automático",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"BERMAD MEXICO, S.A. DE C.V.",,,64862.1,MXN
ocds-0ud2q6-AA-018TOQ901-N50-2014,AD-2139-BI-2014/50,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"BERMAD MEXICO, S.A. DE C.V.",,,81200,MXN
ocds-0ud2q6-AA-018TOQ747-N54-2013,TRANSMISORES DE NIVEL TIPO RADAR,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ELECTROCONTROLES DEL NOROESTE, S.A. DE C.V.",,,199945,MXN
ocds-0ud2q6-AA-018TOQ747-N30-2013,TRANSMISORES Y MANIFOLD,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ELECTROCONTROLES DEL NOROESTE, S.A. DE C.V.",,,129690.7,MXN
ocds-0ud2q6-AA-018TOQ747-E73-2016,MANTTO A VISCOSIMETROS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"ELECTROCONTROLES DEL NOROESTE, S.A. DE C.V.",,,162830,MXN
ocds-0ud2q6-18164037-013-09,FACIA Y GABINETE PARA CFEMATICO,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,8991283.6,MXN
ocds-0ud2q6-18164037-013-09,FACIA Y GABINETE PARA CFEMATICO,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,8991283.6,MXN
ocds-0ud2q6-18164042-006-08,Motobomba,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"HIDROSISTEMAS BAJA, S. DE R.L. DE C.V.",,,1052412,MXN
ocds-0ud2q6-AA-018TOQ032-E183-2016,"VALVULA DE ALIVIO D ED4"" SISTEMA CONTRAINCENDIO",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"HIDROSISTEMAS BAJA, S. DE R.L. DE C.V.",,,63386,MXN
ocds-0ud2q6-AA-018TOQ032-E116-2016,TANQUE ATORNILLABLE PARA AGUA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"HIDROSISTEMAS BAJA, S. DE R.L. DE C.V.",,,760000,MXN
ocds-0ud2q6-AA-018TOQ725-E800-2017,GEN I-ADN-043/2017 VÁLVULAS DE GLOBO PARA LA C.H. LUIS DONALDO COLOSIO MURRIETA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"HIDROSISTEMAS BAJA, S. DE R.L. DE C.V.",,,129800,MXN
ocds-0ud2q6-IA-018TOQ725-E303-2017,BOMBAS PARA LAS C.H. LUIS DONALDO COLOSIO Y C.H. 27 DE SEPTIEMBRE,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"HIDROSISTEMAS BAJA, S. DE R.L. DE C.V.",,,924465.6,MXN
ocds-0ud2q6-18164093-041-08,"188 SE 1116 TRANSFORMACIýN DEL NORESTE"" (2a. FASE) CLAVE 0518TOQ0060_x000D_ ""Adjudicaciýn del Contrato para la ejecuciýn de todas las obras necesarias para la construcciýn e instalaciýn de: 7 (siete) lýneas de transmisiýn con voltajes de 400 y 115 kV y una longitud total de 179,4 km-C y 3 (tres) Subestaciones con voltajes de 400 y 115 kV, con una capacidad total de 500 MVA y 12 alimentadores que se localizarýn en el Estado de Nuevo Leýn, Estados Unidos Mexicanos.",open,COMISIÓN FEDERAL DE ELECTRICIDAD,"ISOLUX INGENIERÍA, S.A.;SIEMENS INNOVACIONES, S.A. DE C.V.;SIEMENS, S.A. DE C.V.;CONTROL Y MONTAJES INDUSTRIALES CYMI, S.A.",,,105904457.51,MXN
ocds-0ud2q6-18164002-002-08,Hidrýgeno extra seco,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,776628,MXN
ocds-0ud2q6-18164058-021-09,Gas SF6,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,190008,MXN
ocds-0ud2q6-18164003-003-09,GASES QUIMICOS PARA LA CT CARBON II,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,3241804.55,MXN
ocds-0ud2q6-18164065-002-10,"Adquisiciýn de gases industriales requeridos durante la operaciýn continua de la Central Nucleoelýctrica Laguna Verde unidades 1 y 2, de conformidad con lo indicado en la solicitud de pedido 500355195 y anexo 1 de la convocatoria.",open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,6112220.87,MXN
ocds-0ud2q6-18164002-025-09,"Hidrogeno Extra Seco Pureza 99.959%,",open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,2125500,MXN
ocds-0ud2q6-18164065-015-10,"Adquisición de gases y mezclas industriales, al amparo de la solciitud de pedido 500392957 y especificación técnica anexa.",open,COMISIÓN FEDERAL DE ELECTRICIDAD,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,5151736.37,MXN
ocds-0ud2q6-AA-018TOQ999-I188-2012,REFACCIONES P-CAMBIO COMBUSTORES TG,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,8430.64,MXN
ocds-0ud2q6-SA-018TOQ768-I58-2012,MATERIALES CONSUMIBLES PARA MANTENIMIENTO DE TURBINAS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,3336537.98,USD
ocds-0ud2q6-SA-018TOQ768-I28-2012,REHABILITACION DE COMPONENTES DE TURBINA MODIFICACION,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,2873056.03,USD
ocds-0ud2q6-SA-018TOQ892-I99-2012,"ADI-003/12 ""REFACCIONES PARA TURBINA DE GAS""",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,5836698.45,MXN
ocds-0ud2q6-SA-018TOQ768-I28-2012,REHABILITACION DE COMPONENTES DE TURBINA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,2873056.55,USD
ocds-0ud2q6-SA-018TOQ892-I44-2012,ADI-001/2012 REHABILITACIÓN DE COMPONENTES DE TURBINA DE GAS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,4340684.2,USD
ocds-0ud2q6-SA-018TOQ031-T31-2012,CONTRATO 700390472,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,3247578.18,MXN
ocds-0ud2q6-LA-018TOQ038-T56-2013,MISCELANEOS PARA CAMARAS DE COMBUSTION,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,458144.43,USD
ocds-0ud2q6-SA-018TOQ038-I35-2013,REFACCIONES PARA TURBINA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,6485771.84,USD
ocds-0ud2q6-LA-018TOQ038-T5-2013,REFACCIONES PARA TURBINA DE GAS MARCA SIEMENS,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,6541711.55,USD
ocds-0ud2q6-SA-018TOQ006-I66-2013,REHABILITACION DE PARTES DE TURBINA DE LA U6 DE LA CCC HUINALA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,1230882.93,USD
ocds-0ud2q6-LA-018TOQ038-T2-2014,Partes para Camara de Combustión de Turbina de Gas FC,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,2392486.59,USD
ocds-0ud2q6-SA-018TOQ006-I30-2014,SERVICIO DE REPARACION DE COMPRESOR AXIAL E INSPECCIONES DE MANTENIMIENTO MAYOR Y COMBUSTION PARA LOS AÑOS 2014 AL 2015 DE LA UNIDAD No. 6 DE LA CENTRAL CICLO COMBINADO HUINALA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,5713969.1,USD
ocds-0ud2q6-SA-018TOQ006-I25-2014,"SERVICIO DE MANTENIMIENTO INTEGRAL QUE INCLUYE MANO DE OBRA, MATERIALES Y REPARACION DE PARTES DE LAS UNIDADES 4 Y 5 DE LA CENTRAL CICLO COMBINADO EL ENCINO",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,10822805.83,USD
ocds-0ud2q6-LA-018TOQ725-E604-2017,MATERIALES CONSUMIBLES MANTTO GENERADOR ELECTRICO Y TURBO GAS CCC El SAUZ,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,296303.41,USD
ocds-0ud2q6-LA-018TOQ725-E426-2017,REHABILITACIÓN DE COMPONENTES MAYORES C.C.C. EL SAUZ,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,553613.24,USD
ocds-0ud2q6-IA-018TOQ725-E506-2017,3PI-030/17 TERMOPARES DE ESCAPE DE TURBINA,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"Siemens Energy, Inc.",,,466416.92,MXN
ocds-0ud2q6-18164058-015-08,Conmutador Telefonico Digital y Radios VHF,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS ENTERPRISE COMMUNICATIONS, S.A. DE C.V.",,,223602.26,MXN
ocds-0ud2q6-18164062-070-09,REFACCIONES BASICAS PARA INTERRUPTOR DE POTENCIA DE 400 KV,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,3912367.56,MXN
ocds-0ud2q6-18164118-015-09,Transformador de potencia,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,454249.36,MXN
ocds-0ud2q6-18164064-283-09,MONTAJE Y PUESTA EN SERVICIO A INTERRUPTOR,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,170313.08,MXN
ocds-0ud2q6-18164117-067-09,BOQUILLAS DE ACEITE,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,284489.58,MXN
ocds-0ud2q6-18164149-011-09,MANTENIMIENTO SISTEMA UPS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,29972,MXN
ocds-0ud2q6-18164117-059-09,BOQUILLAS DE ACEITE,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,312171.3,MXN
ocds-0ud2q6-18164011-013-09,"SUMINISTRO E INST. 15 MANOMETROS PARA MEDICION DE SF6 A RECINTOS DE INTERRUPTORES, INST. 15 MONITORES DE DENSIDAD PARA GAS SF6, SUPERVISION Y MANTTO. A 5 INTERRUPTORES POT. EN LA S.E. EN C.H. HUITES",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1650400.43,MXN
ocds-0ud2q6-18164038-056-09,TABLERO PCM-L3I,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,2762374.44,MXN
ocds-0ud2q6-18164038-038-09,interruptor de potencia,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,7120000,MXN
ocds-0ud2q6-18164012-092-09,"MANTENIMIENTO, INSPECCION ANUAL DE SEGURIDAD (ASI) A LA TURBINA DE VAPOR E INSPECCION BOROSCÓPICA DE LA TURBINA EN LAS SECCIONES: ALTA PRESION, PRESION INTERMEDIA Y BAJA PRESION DE LA UNIDAD No. 5 DE LA CENTRAL CICLO COMBINADO CHIHUAHUA.",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1245843.92,MXN
ocds-0ud2q6-18164061-002-09,SIMULADOR,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,914368.95,MXN
ocds-0ud2q6-18164118-002-09,SUPERVICION DE TRABAJOS POR MANTENIMIENTO...,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,560784.94,MXN
ocds-0ud2q6-18164062-006-09,REFACCIONES PARA MANTENIMIENTO MAYOR A INTERRUPTORES,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,5245195.92,MXN
ocds-0ud2q6-18164038-008-09,TABLERO PCM-L3I,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1230882.76,MXN
ocds-0ud2q6-18164038-009-09,TABLERO PCM-L3I,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1230882.76,MXN
ocds-0ud2q6-18164038-010-09,INTERRUPTORES DE POTENCIA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,2136000,MXN
ocds-0ud2q6-18164039-390-10,REFACCIONES PARA INTERRUPTOR,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,47491.4,MXN
ocds-0ud2q6-18164040-136-10,UNIDAD DE ACOPLAMIENTO CON HIBRIDO,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,235660.4,MXN
ocds-0ud2q6-18164179-130-10,BOLSA FILTRANTE NO 1313841,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,20907.12,MXN
ocds-0ud2q6-18164179-132-10,"BOLSA SILICA GEL 3 3/4"" x 1 1/8""",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,20907.36,MXN
ocds-0ud2q6-18164038-761-10,RELEVADOR DE DISTANCIA 21E/21N,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,100547.88,MXN
ocds-0ud2q6-18164056-021-10,REFACCIONES PARA INTERRUPTOR,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,195494.26,MXN
ocds-0ud2q6-18164034-199-10,INTERRUPTOR DE POTENCIA,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,600000,MXN
ocds-0ud2q6-18164144-135-10,CAPACITORES MARCA SIEMENS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,529058.21,MXN
ocds-0ud2q6-18164144-065-10,Maquinaria y equipo (servicio de mantenimiento y reparación),direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,3176283,MXN
ocds-0ud2q6-18164020-196-10,Maquinaria y equipo (servicio de mantenimiento y reparación),direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,36000,MXN
ocds-0ud2q6-18164015-084-10,MANTENIMIENTO DE COMBUSTORES DE LA UNIDAD TURBOGAS DEL C.T. PALM.,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,9900000,MXN
ocds-0ud2q6-18164067-578-10,"pruebas preop - curso operacion, uso, mantto interruptor TACI",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,45250,MXN
ocds-0ud2q6-18164012-127-10,MANTENIMIENTO DE LA UNIDAD No. 4 DE LA CENTRAL CICLO COMBINADO CHIHUAHUA.,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,8107556,MXN
ocds-0ud2q6-18164060-154-10,BUSHING PARA TRANSFORMADOR,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,33650,MXN
ocds-0ud2q6-18164056-007-10,Refacciones para la industria eléctrica,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,163000.89,MXN
ocds-0ud2q6-18164056-008-10,Maquinaria y equipo (servicio de mantenimiento y reparación),limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,155518.47,MXN
ocds-0ud2q6-18164144-039-10,BOBINA DE CIERRE,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,4865399.8,MXN
ocds-0ud2q6-18164057-004-10,REFACCIONAMIENTO PARA SICLE,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,5629952.21,MXN
ocds-0ud2q6-18164012-194-11,INSPECCIÓN MAYOR DE LA CENTRAL CICLO COMBINADO CHIHUAHUA II (EL ENCINO).,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,38093816.2,MXN
ocds-0ud2q6-SA-018TOQ073-N2-2015,SERVICIOS DE MANTENIMIENTO PROGRAMADOS TURBINAS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,47433954.58,MXN
ocds-0ud2q6-18164012-153-11,SERVICIO DE SUPERVISION DEL MANTENIMIENTO DE INSPECCION DE CAMARA DE COMBUSTION DE LA UNIDAD No. 1 y MANTENIMIENTO DE INSPECCION DE PARTES CALIENTES DE LA UNIDAD No. 2 CENTRAL CICLO COMBINADO GOMEZ PALACIO.,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,265593.65,MXN
ocds-0ud2q6-18164062-030-11,MODULO DE CONTROL Y ADQUISICION DE DATOS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,454723.68,MXN
ocds-0ud2q6-AA-018TOQ838-N26-2012,700385775 SERVIDOR SICAM,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,108088.06,MXN
ocds-0ud2q6-AA-018TOQ085-N81-2012,TARJETAS DE PUERTOS RELEVADORES SIEMENS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,166607.98,MXN
ocds-0ud2q6-SA-018TOQ991-N39-2013,REFACCIONES PARA INTERRUPTOR SIEMENS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,248522,MXN
ocds-0ud2q6-IA-018TOQ106-I125-2011,MODULOS ANALOGICOS,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,2286776.37,MXN
ocds-0ud2q6-AA-018TOQ014-N214-2011,APARTARRAYO TIPO ESTACION,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,56151,MXN
ocds-0ud2q6-LA-018TOQ084-N60-2011,INTERRUPTOR DE POTENCIA,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,2105467,MXN
ocds-0ud2q6-LA-018TOQ002-T213-2011,Contrato Apartarrayos,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,31042,USD
ocds-0ud2q6-AA-018TOQ927-N31-2011,CFE.BOQUILLA BUSHING PARA INTERRUPTOR DE POTENCIA,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,155159,MXN
ocds-0ud2q6-AA-018TOQ994-N89-2011,CURSO WIN CC FLEXIBLE Y STEP 7 EXPERTO,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,38774,MXN
ocds-0ud2q6-AA-018TOQ993-N34-2011,PK0B1 PADCHI 020 11 SERVICIO DE SUPERVISION INTERRUPTORES,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,135000,MXN
ocds-0ud2q6-LA-018TOQ057-T96-2011,TABLERO BLINDADO METAL CLAD,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,4315389.6,MXN
ocds-0ud2q6-LA-018TOQ022-T162-2011,700379254,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,11450543,MXN
ocds-0ud2q6-AA-018TOQ011-I332-2011,700387019,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,9089.39,USD
ocds-0ud2q6-AA-018TOQ934-N82-2011,REPARACION DEL IHM DEL BANCO DE CAPACITORES No. 2 DE LA S.E. JUILE,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,37809.61,MXN
ocds-0ud2q6-AA-018TOQ118-N78-2011,SERVICIO DE MONTAJE Y PUESTA DE SERIVICIO DE INTERREUPTOR DE POTENCIA SIEMENS,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,105021,MXN
ocds-0ud2q6-AA-018TOQ844-N30-2011,Curso de capacitación Step 7 para personal de la Residencia Las Tres Vírgenes,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,31673.2,MXN
ocds-0ud2q6-LA-018TOQ002-T177-2011,"Contrato de Interruptores de Potencia. Siemens Innovaciones, S.A. de C.V.",open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,11739768,MXN
ocds-0ud2q6-SA-018TOQ031-T111-2011,700377401,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,173968.79,MXN
ocds-0ud2q6-AA-018TOQ027-N139-2011,"AD-ZTL-014/2011 ""REPARACION FUENTES DE 48 VCD""",direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,39231.44,MXN
ocds-0ud2q6-LA-018TOQ026-I192-2011,RELEVADORES,open,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,18021.64,USD
ocds-0ud2q6-SA-018TOQ918-N25-2011,800545464 SERVICIO DE SUPERVISIÓN DE MANTTO. DE INTERRUPTORES,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,722250.4,MXN
ocds-0ud2q6-IA-018TOQ057-I82-2011,APARTARRAYOS DE OXIDOS METALICOS,limited,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,26055,USD
ocds-0ud2q6-AA-018TOQ077-N44-2011,800545387,direct,COMISIÓN FEDERAL DE ELECTRICIDAD,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,99916.66,MXN
